Num_Acc,Blessé hospitalisé,Blessé léger,Indemne,NA,Tué,catu_1,catu_2,catu_3,nb_veh,catr_mode,vma_mode,col_mode,choc_mode,manv_mode,obs_mode,obsm_mode,agg_mode,lum_mode,victimes_total,victimes_corporelles,blesses_legers,blesses_hosp,deces,catv_0,catv_1,catv_2,catv_3,catv_7,catv_10,catv_13,catv_14,catv_15,catv_16,catv_17,catv_20,catv_21,catv_30,catv_31,catv_32,catv_33,catv_34,catv_35,catv_36,catv_37,catv_38,catv_39,catv_40,catv_41,catv_42,catv_43,catv_50,catv_60,catv_80,catv_99,resp_share_jeunes_total,resp_share_jeune_max
202300017426,0,1,1,0,0,2,0,0,2,4,50,3,1,1,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.5
202300017434,0,1,2,0,0,1,1,1,1,4,50,6,4,20,0,1,2,5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017444,0,1,1,0,0,2,0,0,2,4,50,3,3,1,0,2,2,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357492949844217,0.435749
202300017446,0,1,1,0,0,1,0,1,1,4,30,6,3,0,0,1,2,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017447,1,0,1,0,0,2,0,0,2,4,50,3,1,1,0,2,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2410268554309653,0.241027
202300017449,0,1,1,0,0,2,0,0,2,6,30,3,2,1,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017451,0,1,1,0,0,2,0,0,2,2,90,2,1,12,0,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6058970010950562,0.605897
202300017452,0,2,0,0,0,2,0,0,2,4,50,3,1,1,0,2,2,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5642507050155783,0.564251
202300017458,0,2,1,0,0,2,1,0,2,3,50,2,4,15,0,0,2,1,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017462,0,1,1,0,0,1,0,1,1,4,50,6,3,2,0,1,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017463,0,2,2,0,0,4,0,0,4,4,50,5,1,23,0,2,2,2,4,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6150033041763058,0.422505
202300017465,0,1,1,0,0,2,0,0,2,4,50,3,3,1,0,2,2,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824265709853404,0.824266
202300017466,0,2,2,0,0,2,2,0,2,4,50,3,2,16,0,2,2,1,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5
202300017481,0,1,2,0,0,2,1,0,2,3,50,2,4,1,0,2,2,2,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5467074838549089,0.546707
202300017482,0,2,1,0,0,2,1,0,2,3,50,3,8,26,0,2,2,5,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4407470343515156,0.440747
202300017489,0,1,1,0,0,2,0,0,2,4,30,3,7,1,0,2,2,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5
202300017506,1,0,0,0,0,1,0,0,1,3,50,6,1,0,8,0,2,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017507,0,1,0,0,0,1,0,0,1,1,130,6,1,0,3,-1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017509,1,0,1,0,0,2,0,0,2,2,50,3,1,1,0,2,1,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7212314024037721,0.721231
202300017522,0,1,1,0,0,2,0,0,2,1,90,2,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5391031980261347,0.539103
202300017524,0,1,2,0,0,3,0,0,3,1,70,4,6,1,0,2,1,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5383192684286233,0.538319
202300017526,1,1,0,0,0,2,0,0,2,1,90,2,1,1,0,2,1,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4608968019738653,0.460897
202300017530,2,1,2,0,0,3,2,0,3,1,110,4,1,1,0,2,1,1,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3751901323670254,0.37519
202300017535,0,1,1,0,0,2,0,0,2,1,50,2,1,1,0,2,1,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4575794996435959,0.457579
202300017538,1,0,1,0,0,2,0,0,2,2,40,1,2,1,0,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6048689920367244,0.604869
202300017541,0,1,1,0,0,2,0,0,2,1,90,2,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6215546981373833,0.621555
202300017542,0,2,0,0,0,2,0,0,2,1,130,2,1,1,0,0,1,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017544,0,1,3,0,0,4,0,0,4,1,90,5,3,1,0,2,1,1,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40375702016095755,0.201879
202300017546,0,1,1,0,0,2,0,0,2,1,90,2,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5391031980261347,0.539103
202300017551,1,0,1,0,0,2,0,0,2,2,50,3,1,9,0,2,2,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43743850108379373,0.437439
202300017552,0,1,1,0,0,1,1,0,1,2,90,7,2,17,4,0,2,3,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017558,2,2,0,0,0,2,2,0,2,3,-1,3,1,1,0,2,1,3,4,4,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017570,0,1,1,0,0,2,0,0,2,4,30,1,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5
202300017573,0,1,1,0,0,2,0,0,2,4,50,3,2,1,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017585,0,1,1,0,0,2,0,0,2,4,50,1,1,1,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5577505858069624,0.557751
202300017588,0,1,0,0,0,1,0,0,1,4,50,7,1,2,8,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017590,0,5,0,0,0,2,3,0,2,3,90,2,4,23,0,2,2,4,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41903677535057676,0.419037
202300017592,0,1,1,0,0,2,0,0,2,3,110,2,2,1,0,2,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.534642
202300017593,1,0,1,0,0,2,0,0,2,4,50,3,2,1,0,2,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
202300017594,0,1,0,0,0,1,0,0,1,4,50,7,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017597,1,0,0,0,0,1,0,0,1,4,50,6,1,13,1,0,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017599,1,1,0,0,0,2,0,0,2,4,50,1,0,0,0,0,2,5,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.559253
202300017601,0,1,1,0,0,2,0,0,2,4,50,2,1,0,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5577505858069624,0.557751
202300017603,1,0,0,0,0,1,0,0,1,3,50,7,7,1,0,0,2,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017604,0,1,2,0,0,2,1,0,2,3,50,2,4,23,0,0,2,1,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017607,0,1,1,0,0,2,0,0,2,4,30,3,2,1,0,2,2,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43743850108379373,0.437439
202300017609,0,1,0,0,0,1,0,0,1,4,30,7,0,9,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017614,0,1,1,0,0,2,0,0,2,4,30,3,1,2,0,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7895377674031864,0.789538
202300017618,0,1,2,0,0,2,1,0,2,4,30,3,7,1,0,2,2,5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
202300017624,0,4,0,0,0,2,2,0,2,4,50,3,1,0,0,2,2,5,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0.833664
202300017625,0,1,1,0,0,2,0,0,2,4,50,3,1,9,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.564251
202300017637,1,1,0,0,0,2,0,0,2,3,80,1,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4532925161450911,0.453293
202300017642,1,3,0,0,0,2,2,0,2,4,50,3,7,1,6,2,2,1,4,4,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017649,1,0,1,0,0,2,0,0,2,4,50,3,2,5,0,2,2,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11210052511550592,0.112101
202300017651,1,0,1,0,0,2,0,0,2,3,50,2,2,2,0,2,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.601253999032594,0.601254
202300017652,0,1,1,0,0,2,0,0,2,1,130,2,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5852445609929737,0.585245
202300017654,0,1,1,0,0,2,0,0,2,4,-1,3,1,1,0,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3732233689743503,0.373223
202300017656,1,0,0,0,0,1,0,0,1,3,50,6,9,1,3,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017661,0,0,0,0,1,1,0,0,1,4,80,6,3,1,6,0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017664,0,2,2,0,0,2,2,0,2,2,70,2,5,26,0,2,1,3,4,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585244560992974,0.585245
202300017667,2,1,0,0,0,2,1,0,2,3,90,1,3,5,0,2,1,3,3,3,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6844953225402082,0.684495
202300017670,0,1,1,0,0,2,0,0,2,4,50,2,0,2,0,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3577424684622105,0.357742
202300017674,0,1,1,0,0,1,0,1,1,3,50,6,1,1,0,1,2,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017676,0,1,0,0,0,1,0,0,1,4,50,6,8,0,12,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017677,0,1,2,0,0,3,0,0,3,1,50,4,7,1,3,2,1,1,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4476885113967858,0.447689
202300017682,0,4,0,0,0,2,2,0,2,4,50,2,1,14,1,0,2,5,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6048689920367244,0.604869
202300017683,0,2,0,0,0,1,1,0,1,4,50,6,2,26,2,0,2,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017699,0,1,3,0,0,4,0,0,4,4,50,4,1,23,0,2,2,1,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2650929439634803,0.265093
202300017700,0,2,5,0,0,3,4,0,3,3,70,5,2,1,0,2,1,1,7,2,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20436898490639735,0.204369
202300017701,0,1,2,0,0,3,0,0,3,4,50,4,4,1,0,2,2,1,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28097242826004265,0.280972
202300017704,0,1,0,0,0,1,0,0,1,3,-1,6,8,1,8,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017705,1,0,1,0,0,2,0,0,2,4,50,3,2,1,0,2,2,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017708,0,1,1,0,0,1,1,0,1,4,50,2,0,1,1,0,2,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017710,0,1,1,0,0,2,0,0,2,4,70,3,2,2,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017712,0,3,1,0,0,3,1,0,3,4,50,2,1,1,1,0,2,5,4,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.411196
202300017723,0,1,1,0,0,2,0,0,2,4,50,3,1,1,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357492949844217,0.435749
202300017724,1,0,1,0,0,2,0,0,2,4,30,2,4,2,0,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017729,0,1,0,0,0,1,0,0,1,3,80,7,7,20,16,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017737,0,1,5,0,0,4,2,0,4,4,50,4,9,1,0,2,2,5,6,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23334154399196153,0.233342
202300017741,0,2,2,0,0,2,2,0,2,4,50,3,5,15,0,2,2,1,4,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017751,0,1,1,0,0,2,0,0,2,2,70,2,1,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5456556494064353,0.545656
202300017753,0,1,0,0,0,1,0,0,1,4,30,6,1,1,9,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017762,0,1,1,0,0,2,0,0,2,6,30,3,0,0,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017764,0,1,0,0,0,1,0,0,1,4,50,6,3,21,4,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017767,0,1,1,0,0,2,0,0,2,3,50,3,2,0,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
202300017768,1,2,0,0,0,2,1,0,2,3,70,1,1,13,0,2,1,1,3,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017769,0,3,1,0,0,3,1,0,3,3,50,5,3,1,0,2,2,1,4,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7431445786793082,0.414489
202300017774,0,1,0,0,0,1,0,0,1,3,50,7,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017775,0,1,3,0,0,4,0,0,4,2,90,4,6,1,0,2,1,1,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15159312117948037,0.151593
202300017779,0,1,2,0,0,2,1,0,2,3,-1,3,3,1,0,2,2,5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44224941419303754,0.442249
202300017780,0,1,2,0,0,2,1,0,2,4,50,1,6,1,0,2,2,1,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4422494141930376,0.442249
202300017781,2,1,0,0,0,2,1,0,2,3,80,1,1,1,0,2,1,1,3,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451238179206371,0.451238
202300017782,0,1,1,0,0,2,0,0,2,4,30,3,1,10,0,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3235682215293047,0.323568
202300017783,0,1,2,0,0,2,1,0,2,4,50,1,3,0,0,2,2,2,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017790,0,1,0,0,0,1,0,0,1,4,50,6,1,2,15,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017793,0,1,1,0,0,2,0,0,2,3,50,3,3,1,0,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3900596401338797,0.39006
202300017800,0,1,1,0,0,2,0,0,2,3,50,3,2,2,0,2,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017803,1,0,1,0,0,2,0,0,2,3,50,3,1,1,0,2,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017828,1,0,1,0,0,2,0,0,2,3,90,1,1,1,0,2,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5445894205900158,0.544589
202300017837,0,1,1,0,0,2,0,0,2,4,50,3,2,1,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721515027886522,0.721515
202300017841,0,1,2,0,0,2,1,0,2,3,80,2,4,1,0,0,1,1,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300017842,0,1,1,0,0,2,0,0,2,2,50,3,6,15,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622470712029394,0.622471
202300017854,0,1,1,0,0,2,0,0,2,3,80,3,7,15,0,2,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7041899746426614,0.70419
202300017855,0,1,0,0,0,1,0,0,1,3,50,7,1,1,6,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017864,0,1,2,0,0,3,0,0,3,1,110,4,2,3,0,0,1,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4637784423118432,0.463778
202300017871,1,0,0,0,0,1,0,0,1,3,80,6,1,0,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300017874,1,0,1,0,0,2,0,0,2,3,70,3,1,6,0,2,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5221534830663127,0.522153
202300017880,0,1,1,0,0,2,0,0,2,4,50,3,0,0,0,0,2,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4333855350978897,0.433386
202300017882,0,1,2,0,0,3,0,0,3,4,50,4,1,2,0,2,2,1,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44655165873740493,0.446552
202300017883,0,1,0,0,0,1,0,0,1,4,50,7,0,25,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
