Num_Acc,nb_conducteurs_total,nb_conducteurs_jeunes,pct_conducteurs_jeunes,resp_share_jeunes_total,resp_share_autres_total,resp_share_total_check,p_resp_moyenne_jeunes,resp_share_jeune_1,reason_jeune_1,age_jeune_1,resp_share_jeune_2,reason_jeune_2,age_jeune_2,resp_share_jeune_3,reason_jeune_3,age_jeune_3,resp_share_jeune_4,reason_jeune_4,age_jeune_4
202300003612,2,1,0.5,0.5,0.5,1.0,0.17364664701900503,0.5,col:2(+2.0);vma:80(+0.4),25.0,,,,,,,,,
202300003614,2,1,0.5,0.7895377674031864,0.21046223259681363,1.0,0.45512110762641994,0.789538,manv:19(+3.0);col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),23.0,,,,,,,,,
202300003618,2,2,1.0,1.0,0.0,1.0,0.35434369377420455,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),22.0,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,
202300003621,2,1,0.5,0.5642507050155783,0.4357492949844217,1.0,0.15709546888545273,0.564251,col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),23.0,,,,,,,,,
202300003626,1,1,1.0,1.0,0.0,1.0,0.20100899975052938,1.0,choc:1(+0.5);obsm:1(+1.5);catr:3(+0.5);vma:50(+0.2),23.0,,,,,,,,,
202300003632,2,1,0.5,0.2958100253573386,0.7041899746426614,1.0,0.2535060166623378,0.29581,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),23.0,,,,,,,,,
202300003633,2,1,0.5,0.5357556490498482,0.4642443509501518,1.0,0.5597136492671929,0.535756,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300003635,1,1,1.0,1.0,0.0,1.0,0.09279295311715698,1.0,col:7(+-0.5);choc:1(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),20.0,,,,,,,,,
202300003641,2,2,1.0,1.0,0.0,1.0,0.29230310648017,0.702968,manv:19(+3.0);col:3(+1.0);vma:50(+0.2);lum:2(+0.2),21.0,0.297032,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),21.0,,,,,,
202300003642,1,1,1.0,1.0,0.0,1.0,0.20100899975052938,1.0,choc:4(+1.0);obsm:1(+1.5);vma:30(+0.2),25.0,,,,,,,,,
202300003647,4,1,0.25,0.31829661539082754,0.6817033846091725,1.0,0.6034832498647262,0.318297,col:5(+1.5);choc:4(+1.0);obs:4(+1.0);catr:1(+0.5);vma:130(+1.2);lum:2(+0.2);agg:1(+0.3),22.0,,,,,,,,,
202300003648,1,1,1.0,1.0,0.0,1.0,0.2535060166623378,1.0,choc:1(+0.5);obs:6(+1.0);catr:3(+0.5);vma:80(+0.4);lum:3(+0.5);agg:1(+0.3),20.0,,,,,,,,,
202300003650,1,1,1.0,1.0,0.0,1.0,0.06297335605699649,1.0,col:7(+-0.5);catr:2(+0.3);vma:60(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300003654,1,1,1.0,1.0,0.0,1.0,0.5,1.0,choc:9(+1.5);obs:3(+1.0);catr:1(+0.5);vma:110(+1.2);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300003655,2,1,0.5,0.18627671603004736,0.8137232839699526,1.0,0.12131883789173686,0.186277,col:3(+1.0);choc:1(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300003658,1,1,1.0,1.0,0.0,1.0,0.3143198860617462,1.0,choc:1(+0.5);obs:3(+1.0);catr:1(+0.5);vma:110(+1.2);lum:2(+0.2);agg:1(+0.3),24.0,,,,,,,,,
202300003664,2,2,1.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.2683846087902805,0.660142,manv:11(+2.0);col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),23.0,0.339858,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,
202300003665,2,2,1.0,1.0,0.0,1.0,0.2929094551375934,0.604869,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),24.0,0.395131,col:1(+2.0);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),24.0,,,,,,
202300003667,2,1,0.5,0.5435104559928643,0.4564895440071357,1.0,0.45512110762641994,0.54351,col:2(+2.0);obsm:2(+0.5);catr:1(+0.5);vma:130(+1.2);lum:2(+0.2);agg:1(+0.3),21.0,,,,,,,,,
202300003668,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003669,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),23.0,,,,,,,,,
202300003676,2,1,0.5,0.44224941419303754,0.5577505858069625,1.0,0.20100899975052935,0.442249,col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300003682,2,1,0.5,0.7699114990100522,0.23008850098994782,1.0,0.6726070170677604,0.769911,manv:19(+3.0);col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300003685,2,1,0.5,0.5,0.5,1.0,0.30153478399746125,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:4(+0.4),23.0,,,,,,,,,
202300003686,1,1,1.0,1.0,0.0,1.0,0.27687819487561016,1.0,obs:4(+1.0);catr:1(+0.5);vma:130(+1.2);lum:4(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300003698,2,1,0.5,0.5,0.5,1.0,0.3143198860617462,0.5,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003703,2,1,0.5,0.41903677535057676,0.5809632246494232,1.0,0.382252125230751,0.419037,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300003704,2,1,0.5,0.5,0.5,1.0,0.3143198860617461,0.5,col:1(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),24.0,,,,,,,,,
202300003709,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003710,2,1,0.5,0.5,0.5,1.0,0.35434369377420444,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:-1(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300003712,2,1,0.5,0.5,0.5,1.0,0.3143198860617462,0.5,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);vma:30(+0.2),24.0,,,,,,,,,
202300003718,2,1,0.5,0.5,0.5,1.0,0.27687819487561016,0.5,col:1(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:70(+0.4),23.0,,,,,,,,,
202300003720,2,1,0.5,0.5,0.5,1.0,0.28905049737499594,0.5,col:2(+2.0);obsm:2(+0.5);catr:2(+0.3);vma:70(+0.4);agg:1(+0.3),20.0,,,,,,,,,
202300003723,5,1,0.2,0.1682221613212705,0.8317778386787296,1.0,0.28905049737499605,0.168222,col:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);agg:1(+0.3),24.0,,,,,,,,,
202300003724,3,1,0.3333333333333333,0.38518111871677135,0.6148188812832287,1.0,0.27687819487561016,0.385181,col:5(+1.5);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4),21.0,,,,,,,,,
202300003727,2,1,0.5,0.33858429684987895,0.6614157031501211,1.0,0.30153478399746114,0.338584,col:3(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),22.0,,,,,,,,,
202300003736,2,1,0.5,0.45648954400713565,0.5435104559928643,1.0,0.382252125230751,0.45649,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:70(+0.4);agg:1(+0.3),24.0,,,,,,,,,
202300003746,2,1,0.5,0.5,0.5,1.0,0.23147521650098232,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),22.0,,,,,,,,,
202300003754,2,1,0.5,0.5,0.5,1.0,0.20100899975052938,0.5,col:2(+2.0);obsm:2(+0.5);vma:30(+0.2),24.0,,,,,,,,,
202300003755,3,1,0.3333333333333333,0.30663865059739576,0.6933613494026043,1.0,0.20100899975052938,0.306639,col:5(+1.5);choc:4(+1.0);vma:30(+0.2),25.0,,,,,,,,,
202300003769,2,1,0.5,0.5873544752528383,0.41264552474716165,1.0,0.48500449838058984,0.587354,col:3(+1.0);choc:1(+0.5);obs:4(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),20.0,,,,,,,,,
202300003773,2,1,0.5,0.5,0.5,1.0,0.17364664701900503,0.5,col:3(+1.0);obsm:2(+0.5);vma:80(+0.4);lum:2(+0.2);agg:1(+0.3),24.0,,,,,,,,,
202300003774,2,1,0.5,0.4422494141930376,0.5577505858069625,1.0,0.20100899975052938,0.442249,col:1(+2.0);obsm:2(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300003783,2,1,0.5,0.5642507050155783,0.4357492949844217,1.0,0.15709546888545273,0.564251,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300003788,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:30(+0.2),25.0,,,,,,,,,
202300003794,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:30(+0.2),21.0,,,,,,,,,
202300003795,3,2,0.6666666666666666,0.6456770735009285,0.3543229264990715,1.0,0.34828600564624856,0.354323,col:4(+1.0);choc:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:70(+0.4);lum:3(+0.5);agg:1(+0.3),25.0,0.291354,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:70(+0.4);lum:3(+0.5);agg:1(+0.3),22.0,,,,,,
202300003802,1,1,1.0,1.0,0.0,1.0,0.05315113639806372,1.0,col:7(+-0.5);choc:7(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003805,2,1,0.5,0.4597850386584197,0.5402149613415803,1.0,0.4255574831883409,0.459785,col:2(+2.0);catr:1(+0.5);vma:110(+1.2);lum:3(+0.5);agg:1(+0.3),21.0,,,,,,,,,
202300003808,2,1,0.5,0.33095971089618714,0.6690402891038129,1.0,0.27687819487561016,0.33096,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:70(+0.4);lum:2(+0.2);agg:1(+0.3),20.0,,,,,,,,,
202300003809,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:1(+0.5);catr:3(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300003811,1,1,1.0,1.0,0.0,1.0,0.6726070170677604,1.0,manv:5(+4.0);choc:1(+0.5);obsm:1(+1.5);vma:50(+0.2),25.0,,,,,,,,,
202300003812,2,1,0.5,0.4642443509501519,0.5357556490498481,1.0,0.4850044983805899,0.464244,col:2(+2.0);obs:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:70(+0.4);lum:2(+0.2);agg:1(+0.3),24.0,,,,,,,,,
202300003814,1,1,1.0,1.0,0.0,1.0,0.07043673089281707,1.0,catr:3(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300003816,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,choc:1(+0.5);catr:3(+0.5);vma:30(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300003819,3,1,0.3333333333333333,0.33169791968924983,0.6683020803107502,1.0,0.36818758226389825,0.331698,col:5(+1.5);choc:7(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);agg:1(+0.3),22.0,,,,,,,,,
202300003828,2,1,0.5,0.5577505858069624,0.44224941419303765,1.0,0.2535060166623378,0.557751,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300003830,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:30(+0.2),21.0,,,,,,,,,
202300003833,1,1,1.0,1.0,0.0,1.0,0.15709546888545273,1.0,choc:1(+0.5);obsm:1(+1.5);vma:50(+0.2),24.0,,,,,,,,,
202300003841,5,1,0.2,0.20677195807045667,0.7932280419295433,1.0,0.440286350732807,0.206772,col:4(+1.0);choc:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),24.0,,,,,,,,,
202300003847,2,1,0.5,0.4554105794099842,0.5445894205900158,1.0,0.36818758226389825,0.455411,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),24.0,,,,,,,,,
202300003849,1,1,1.0,1.0,0.0,1.0,0.30153478399746114,1.0,choc:8(+0.5);obs:4(+1.0);catr:1(+0.5);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300003850,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),21.0,,,,,,,,,
202300003853,1,1,1.0,1.0,0.0,1.0,0.24232036099629506,1.0,choc:1(+0.5);obs:4(+1.0);catr:1(+0.5);vma:90(+0.8);agg:1(+0.3),21.0,,,,,,,,,
202300003855,2,1,0.5,0.5391031980261347,0.4608968019738653,1.0,0.51499550161941,0.539103,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);agg:1(+0.3),23.0,,,,,,,,,
202300003857,1,1,1.0,1.0,0.0,1.0,0.35434369377420455,1.0,choc:1(+0.5);obs:4(+1.0);catr:3(+0.5);vma:110(+1.2);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300003860,2,1,0.5,0.5335337510521242,0.4664662489478758,1.0,0.5890404340586651,0.533534,manv:12(+2.0);col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:90(+0.8);agg:1(+0.3),24.0,,,,,,,,,
202300003869,1,1,1.0,1.0,0.0,1.0,0.6726070170677604,1.0,col:1(+2.0);choc:9(+1.5);obs:13(+1.0);catr:3(+0.5);vma:80(+0.4);lum:3(+0.5);agg:1(+0.3),21.0,,,,,,,,,
202300003871,5,1,0.2,0.23285026426333086,0.7671497357366691,1.0,0.12131883789173686,0.23285,choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300003877,1,1,1.0,1.0,0.0,1.0,0.09279295311715698,1.0,col:7(+-0.5);obs:16(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),21.0,,,,,,,,,
202300003881,1,1,1.0,1.0,0.0,1.0,0.1915453485614675,1.0,col:7(+-0.5);choc:1(+0.5);obs:13(+1.0);catr:3(+0.5);vma:90(+0.8);agg:1(+0.3),23.0,,,,,,,,,
202300003885,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.20100899975052938,0.333333,col:5(+1.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003887,1,1,1.0,1.0,0.0,1.0,0.23147521650098232,1.0,choc:4(+1.0);obsm:1(+1.5);vma:50(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300003889,2,1,0.5,0.5,0.5,1.0,0.14185106490048777,0.5,col:3(+1.0);obsm:2(+0.5);vma:20(+0.2);lum:5(+0.3),22.0,,,,,,,,,
202300003891,2,1,0.5,0.6936446026625495,0.30635539733745054,1.0,0.45512110762641994,0.693645,manv:10(+2.0);col:1(+2.0);obsm:2(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300003892,2,1,0.5,0.7895377674031864,0.21046223259681363,1.0,0.45512110762641994,0.789538,manv:17(+2.5);col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300003894,2,1,0.5,0.601253999032594,0.398746000967406,1.0,0.382252125230751,0.601254,manv:21(+1.0);col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2),23.0,,,,,,,,,
202300003899,2,1,0.5,0.44645025076554246,0.5535497492344575,1.0,0.2535060166623378,0.44645,col:2(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300003900,2,1,0.5,0.5,0.5,1.0,0.2535060166623378,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),21.0,,,,,,,,,
202300003912,2,1,0.5,0.32366807168128875,0.6763319283187113,1.0,0.12131883789173686,0.323668,obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300003922,2,1,0.5,0.5577505858069624,0.44224941419303765,1.0,0.2535060166623378,0.557751,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),21.0,,,,,,,,,
202300003930,2,1,0.5,0.29126943477494427,0.7087305652250557,1.0,0.15709546888545273,0.291269,col:3(+1.0);choc:1(+0.5);catr:3(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300003931,2,1,0.5,0.5,0.5,1.0,0.2535060166623378,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),24.0,,,,,,,,,
202300003936,1,1,1.0,1.0,0.0,1.0,0.05315113639806372,1.0,col:7(+-0.5);vma:-1(+0.4);agg:1(+0.3),21.0,,,,,,,,,
202300003938,2,1,0.5,0.5,0.5,1.0,0.382252125230751,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),23.0,,,,,,,,,
202300003942,1,1,1.0,1.0,0.0,1.0,0.09279295311715698,1.0,catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300003945,1,1,1.0,1.0,0.0,1.0,0.2535060166623378,1.0,choc:1(+0.5);obs:13(+1.0);catr:3(+0.5);vma:70(+0.4);lum:3(+0.5);agg:1(+0.3),20.0,,,,,,,,,
202300003957,2,1,0.5,0.4620119421023346,0.5379880578976655,1.0,0.45512110762641994,0.462012,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);lum:3(+0.5);agg:1(+0.3),21.0,,,,,,,,,
202300003958,2,1,0.5,0.4492587924343979,0.5507412075656021,1.0,0.28905049737499605,0.449259,col:1(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),20.0,,,,,,,,,
202300003959,2,1,0.5,0.5,0.5,1.0,0.36818758226389825,0.5,col:1(+2.0);catr:3(+0.5);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),25.0,,,,,,,,,
202300003962,2,1,0.5,0.4407470343515156,0.5592529656484844,1.0,0.18242552380635635,0.440747,col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),20.0,,,,,,,,,
202300003963,1,1,1.0,1.0,0.0,1.0,0.06297335605699649,1.0,col:7(+-0.5);catr:2(+0.3);vma:40(+0.2);lum:3(+0.5),23.0,,,,,,,,,
202300003969,2,1,0.5,0.5,0.5,1.0,0.09796880429755396,0.5,obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2);lum:5(+0.3),25.0,,,,,,,,,
202300003970,2,1,0.5,0.5,0.5,1.0,0.5744425168116589,0.5,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);lum:3(+0.5);agg:1(+0.3),25.0,,,,,,,,,
202300003974,2,1,0.5,0.4422494141930376,0.5577505858069625,1.0,0.20100899975052938,0.442249,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),23.0,,,,,,,,,
